X,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
-10597134.9086,3799682.3972,68757,300676,UNKNOWN300676,NEW CHAPEL HILL,TX,75791,SUBSTATION,IN SERVICE,SMITH,48423,USA,32.2766661250001,-95.195682563,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,1,345.0,69.0,Y,Y
-10760291.7316,3883935.1163,68758,300677,UNKNOWN300677,GARLAND,TX,75042,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.9143066190001,-96.661345241,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019/05/01 00:00:00+00,IMAGERY,2019/05/01 00:00:00+00,3,138.0,68.0,Y,Y
-10723587.0647,3851625.4197,68759,300678,UNKNOWN300678,TERRELL,TX,75160,SUBSTATION,IN SERVICE,KAUFMAN,48257,USA,32.670317337,-96.331621608,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/12/21 00:00:00+00,IMAGERY,2016/12/21 00:00:00+00,4,138.0,69.0,N,N
-11307168.677,4053531.9946,68760,300679,UNKNOWN300679,PLAINVIEW,TX,79072,SUBSTATION,NOT AVAILABLE,HALE,48189,USA,34.183973425,-101.574024427,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/24 00:00:00+00,IMAGERY/OTHER,2018/01/24 00:00:00+00,4,138.0,-999999.0,Y,N
-10797121.8606,3883108.1029,68761,300680,UNKNOWN300680,IRVING,TX,75063,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.908069713,-96.992195919,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016/01/27 00:00:00+00,IMAGERY,2016/01/27 00:00:00+00,4,345.0,69.0,N,N
-10972293.3719,3910082.5215,68763,300682,UNKNOWN300682,GRAHAM,TX,76450,SUBSTATION,IN SERVICE,YOUNG,48503,USA,33.1112699720001,-98.565788378,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/25 00:00:00+00,UNVERIFIED,2018/09/25 00:00:00+00,1,-999999.0,-999999.0,N,N
-10455229.54,3496524.3337,68764,300683,UNKNOWN300683,GROVES,TX,77619,SUBSTATION,IN SERVICE,JEFFERSON,48245,USA,29.9453290280001,-93.9209249479999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,2,138.0,69.0,Y,Y
-10872445.2854,3193681.0674,68765,300684,UNKNOWN300684,PETRONILA,TX,78343,SUBSTATION,IN SERVICE,NUECES,48355,USA,27.5605479440001,-97.668837756,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,2,345.0,138.0,N,N
-10780123.1635,3859954.4925,68769,300688,POLK ST,DALLAS,TX,75208,SUBSTATION,NOT AVAILABLE,DALLAS,48113,USA,32.733279022,-96.839494025,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/08/25 00:00:00+00,IMAGERY/OTHER,2016/08/25 00:00:00+00,0,138.0,13.8,Y,Y
-10963257.8053,4000710.978,68771,300690,UNKNOWN300690,LAKESIDE CITY,TX,76310,SUBSTATION,IN SERVICE,ARCHER,48009,USA,33.7905381730001,-98.484620502,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/26 00:00:00+00,IMAGERY,2017/04/26 00:00:00+00,5,138.0,69.0,N,N
-11111798.3071,3818236.9314,68773,300692,UNKNOWN300692,ABILENE,TX,79607,SUBSTATION,NOT AVAILABLE,TAYLOR,48441,USA,32.4174795750001,-99.8189825329999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/19 00:00:00+00,IMAGERY,2017/04/19 00:00:00+00,2,69.0,-999999.0,Y,N
-10755104.7317,3984935.4063,68775,300694,UNKNOWN300694,SHERMAN,TX,75092,SUBSTATION,IN SERVICE,GRAYSON,48181,USA,33.6726817540001,-96.614749628,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/12 00:00:00+00,IMAGERY,2015/06/12 00:00:00+00,2,138.0,69.0,Y,Y
-11444288.4588,3782367.232,68776,300695,UNKNOWN300695,ANDREWS,TX,79714,SUBSTATION,IN SERVICE,ANDREWS,48003,USA,32.145060969,-102.805792384,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/10/16 00:00:00+00,IMAGERY,2018/10/16 00:00:00+00,1,-999999.0,-999999.0,N,N
-10723704.7505,3440316.2783,68777,300696,UNKNOWN300696,EAGLE LAKE,TX,77434,SUBSTATION,IN SERVICE,COLORADO,48089,USA,29.5068505090001,-96.332678798,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/04/03 00:00:00+00,IMAGERY/OTHER,2018/04/03 00:00:00+00,2,-999999.0,-999999.0,N,N
-10554971.5748,3631997.476,68778,300697,UNKNOWN300697,CORRIGAN,TX,75939,SUBSTATION,IN SERVICE,POLK,48373,USA,30.994211937,-94.816922891,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/02 00:00:00+00,IMAGERY/OTHER,2018/01/02 00:00:00+00,3,138.0,-999999.0,Y,N
-10614401.7348,3509191.7249,68779,300698,TREASCHWIG,SPRING,TX,77373,SUBSTATION,IN SERVICE,HARRIS,48201,USA,30.0438820890001,-95.350793102,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/16 00:00:00+00,IMAGERY,2017/05/16 00:00:00+00,2,138.0,69.0,N,N
-11389801.714,4202272.3362,68780,300699,UNKNOWN300699,VEGA,TX,79092,SUBSTATION,IN SERVICE,OLDHAM,48359,USA,35.2820159520001,-102.316329628,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/11 00:00:00+00,IMAGERY,2017/04/11 00:00:00+00,3,115.0,69.0,Y,Y
-11036773.5309,4040119.927,68781,300700,UNKNOWN300700,OKLAUNION,TX,76364,SUBSTATION,IN SERVICE,WILBARGER,48487,USA,34.0842467740001,-99.145023502,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/31 00:00:00+00,IMAGERY,2017/05/31 00:00:00+00,11,345.0,138.0,N,N
-10871001.7606,3867081.8655,68783,300702,UNKNOWN300702,WEATHERFORD,TX,76087,SUBSTATION,IN SERVICE,PARKER,48367,USA,32.7871214510001,-97.655870352,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/24 00:00:00+00,UNVERIFIED,2018/09/24 00:00:00+00,2,-999999.0,-999999.0,N,N
-11237010.4156,3818371.0532,68784,300703,UNKNOWN300703,COLORADO CITY,TX,79512,SUBSTATION,NOT AVAILABLE,MITCHELL,48335,USA,32.4184966500001,-100.943782041,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,1,115.0,69.0,Y,Y
-11031116.6004,3503724.5405,68785,300704,TAP300704,KERRVILLE,TX,78028,TAP,IN SERVICE,KERR,48265,USA,30.00135907,-99.09420643,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/18 00:00:00+00,IMAGERY,2017/04/18 00:00:00+00,3,115.0,115.0,N,N
-11291517.6657,4061621.1285,68786,300705,UNKNOWN300705,LOCKNEY,TX,79241,NOT AVAILABLE,NOT AVAILABLE,FLOYD,48153,USA,34.244064,-101.433429,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/18 00:00:00+00,UNVERIFIED,2018/09/18 00:00:00+00,3,-999999.0,-999999.0,N,N
-10826494.2445,3887579.742,68789,300708,UNKNOWN300708,FORT WORTH,TX,76244,SUBSTATION,IN SERVICE,TARRANT,48439,USA,32.941787257,-97.2560525329999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/01 00:00:00+00,IMAGERY,2017/05/01 00:00:00+00,2,138.0,69.0,N,N
-10470934.9459,3511447.3151,68791,300710,UNKNOWN300710,BEAUMONT,TX,77701,SUBSTATION,IN SERVICE,JEFFERSON,48245,USA,30.061420448,-94.062009009,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/08/28 00:00:00+00,UNVERIFIED,2018/08/28 00:00:00+00,0,-999999.0,-999999.0,N,N
-10686606.3963,3373530.7819,68792,300711,UNKNOWN300711,BAY CITY,TX,77414,SUBSTATION,NOT AVAILABLE,MATAGORDA,48321,USA,28.983379454,-95.9994186119999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,0,69.0,-999999.0,Y,N
-10496552.7568,3851780.6754,68793,300712,UNKNOWN300712,MARSHALL,TX,75672,SUBSTATION,IN SERVICE,HARRISON,48203,USA,32.671491362,-94.29213772,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/10/22 00:00:00+00,IMAGERY,2018/10/22 00:00:00+00,2,-999999.0,-999999.0,N,N
-10512462.9608,3583490.6538,68794,300713,WARREN,WARREN,TX,77664,SUBSTATION,IN SERVICE,TYLER,48457,USA,30.619953869,-94.435061514,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/15 00:00:00+00,IMAGERY,2017/05/15 00:00:00+00,2,138.0,69.0,Y,Y
-10622552.2041,3382349.7068,68795,300714,LAKE JACKSON,LAKE JACKSON,TX,77566,SUBSTATION,IN SERVICE,BRAZORIA,48039,USA,29.0526562700001,-95.424010013,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/06/24 00:00:00+00,IMAGERY,2015/06/24 00:00:00+00,2,138.0,69.0,N,N
-10684712.0425,3514469.9083,68798,300717,UNKNOWN300717,PRAIRIE VIEW,TX,77445,SUBSTATION,IN SERVICE,WALLER,48473,USA,30.0849177740001,-95.9824013419999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/15 00:00:00+00,IMAGERY,2017/05/15 00:00:00+00,2,138.0,69.0,N,N
-10679761.8503,3348316.8195,68801,300720,UNKNOWN300720,WADSWORTH,TX,77414,SUBSTATION,IN SERVICE,MATAGORDA,48321,USA,28.785055985,-95.9379330089999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,2,138.0,69.0,N,N
-10565817.9979,3467522.7471,68802,300721,TRINITY BAY,BEACH CITY,TX,77523,SUBSTATION,IN SERVICE,CHAMBERS,48071,USA,29.719327171,-94.9143579669999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,3,138.0,69.0,Y,Y
-11168336.8285,3717970.151,68804,300723,UNKNOWN300723,ORIENT,TX,76905,SUBSTATION,IN SERVICE,TOM GREEN,48451,USA,31.653940343,-100.326876712,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,1,138.0,69.0,N,N
-10492401.8773,3941711.5493,68806,300725,UNKNOWN300725,REDWATER,TX,75567,SUBSTATION,IN SERVICE,BOWIE,48037,USA,33.3489363800001,-94.2548497349999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/08/28 00:00:00+00,IMAGERY,2015/08/28 00:00:00+00,2,345.0,69.0,Y,Y
-10807459.3383,3918177.4654,68807,300726,POCKRUS,DENTON,TX,76208,SUBSTATION,IN SERVICE,DENTON,48121,USA,33.1721583670001,-97.085059061,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016/12/21 00:00:00+00,IMAGERY,2016/12/21 00:00:00+00,2,138.0,69.0,N,N
-11410753.3652,3716686.0946,68809,300728,UNKNOWN300728,DOURO,TX,79731,SUBSTATION,IN SERVICE,CRANE,48103,USA,31.6441209550001,-102.504541513,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/18 00:00:00+00,IMAGERY,2017/04/18 00:00:00+00,1,138.0,69.0,N,N
-11370051.9299,3813073.4279,68810,300729,UNKNOWN300729,TARZAN,TX,79783,SUBSTATION,NOT AVAILABLE,MARTIN,48317,USA,32.3783149010001,-102.138914299,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,0,69.0,-999999.0,Y,N
-10619681.2095,3464607.6198,68813,300732,UNKNOWN300732,HOUSTON,TX,77030,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.69658209,-95.39821943,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/15 00:00:00+00,IMAGERY/OTHER,2017/05/15 00:00:00+00,1,138.0,69.0,N,N
-10643778.0633,3551078.6462,68819,300738,APRIL,KEENAN,TX,77356,SUBSTATION,IN SERVICE,MONTGOMERY,48339,USA,30.369066365,-95.61468515,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/10 00:00:00+00,IMAGERY,2017/05/10 00:00:00+00,2,138.0,69.0,N,N
-10813710.269,3694368.1659,68821,300740,UNKNOWN300740,ROBINSON,TX,76706,SUBSTATION,IN SERVICE,MCLENNAN,48309,USA,31.4732866090001,-97.141212127,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/08/27 00:00:00+00,IMAGERY,2015/08/27 00:00:00+00,1,138.0,69.0,Y,Y
-10677115.5993,3891507.3365,68822,300741,UNKNOWN300741,LONE OAK,TX,75472,SUBSTATION,IN SERVICE,RAINS,48379,USA,32.9713919340001,-95.914161332,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,1,345.0,13.8,N,N
-10800134.2609,3590352.5006,68823,300742,UNKNOWN300742,ROCKDALE,TX,76567,SUBSTATION,IN SERVICE,MILAM,48331,USA,30.672985415,-97.019256771,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/08/14 00:00:00+00,IMAGERY,2015/08/14 00:00:00+00,2,138.0,69.0,Y,Y
-10815637.4908,3870216.3078,68825,300744,UNKNOWN300744,HURST,TX,76053,SUBSTATION,IN SERVICE,TARRANT,48439,USA,32.8107897090001,-97.158524655,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,2,138.0,69.0,N,N
-10587762.8583,3467622.9798,68826,300745,UNKNOWN300745,DEER PARK,TX,77536,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.7201091380001,-95.111492002,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/16 00:00:00+00,IMAGERY,2017/05/16 00:00:00+00,2,138.0,69.0,Y,Y
-11259196.71,3594893.58,68827,300746,FRIEND RANCH,OZONA,TX,76943,SUBSTATION,IN SERVICE,CROCKETT,48105,USA,30.7080649920001,-101.143084915,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/21 00:00:00+00,IMAGERY,2017/03/21 00:00:00+00,4,138.0,69.0,N,N
-10615220.0783,3373855.1414,68830,300749,DOW VELASCO,OYSTER CREEK,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,48039,USA,28.9859282740001,-95.358144406,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2016/01/26 00:00:00+00,IMAGERY,2016/01/26 00:00:00+00,10,345.0,69.0,N,N
-11187075.5984,3800894.7066,68831,300750,UNKNOWN300750,MARYNEAL,TX,79545,SUBSTATION,IN SERVICE,NOLAN,48353,USA,32.2858732330001,-100.495209946,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,2,138.0,69.0,N,N
-10762370.3135,3886574.9607,68832,300751,UNKNOWN300751,GARLAND,TX,75044,SUBSTATION,IN SERVICE,DALLAS,48113,USA,32.934212014,-96.68001746,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/04/25 00:00:00+00,IMAGERY,2017/04/25 00:00:00+00,2,138.0,69.0,N,N
-10626030.0494,3540755.0076,68835,300754,CONROE BULK,CONROE,TX,77301,SUBSTATION,IN SERVICE,MONTGOMERY,48339,USA,30.2890198160001,-95.455252029,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/10 00:00:00+00,IMAGERY,2017/05/10 00:00:00+00,5,138.0,69.0,N,N
-10971751.9891,4031036.1372,68836,300755,UNKNOWN300755,CASHION COMMUNITY,TX,76305,SUBSTATION,IN SERVICE,WICHITA,48485,USA,34.016636625,-98.5609250539999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/26 00:00:00+00,IMAGERY,2017/04/26 00:00:00+00,3,138.0,69.0,N,N
-10874404.7239,3547274.2053,68837,300756,CAMERON,AUSTIN,TX,78753,SUBSTATION,IN SERVICE,TRAVIS,48453,USA,30.339575429,-97.686439692,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/05/03 00:00:00+00,IMAGERY,2017/05/03 00:00:00+00,2,138.0,69.0,N,N
-10940961.8967,3024290.8157,68838,300757,SHARYLAND,MISSION,TX,78572,SUBSTATION,NOT AVAILABLE,HIDALGO,48215,USA,26.2033679520001,-98.284332948,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/06 00:00:00+00,IMAGERY,2017/03/06 00:00:00+00,2,138.0,69.0,Y,Y
-10756225.0944,3886970.7924,68839,300758,CRIST ROAD,GARLAND,TX,75040,SUBSTATION,NOT AVAILABLE,DALLAS,48113,USA,32.937196344,-96.6248140169999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/02 00:00:00+00,IMAGERY,2017/05/02 00:00:00+00,0,138.0,69.0,Y,Y
-10588832.5076,3479569.5006,68840,300759,PSARCO,CHANNELVIEW,TX,77530,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.8132664660001,-95.121100826,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,2,138.0,69.0,N,N
-10632610.4735,3739853.277,68841,300760,UNKNOWN300760,NECHES,TX,75801,SUBSTATION,IN SERVICE,ANDERSON,48001,USA,31.821124529,-95.5143649839999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/10/12 00:00:00+00,IMAGERY,2015/10/12 00:00:00+00,2,138.0,69.0,Y,Y
-10651855.9249,3382721.1934,68843,300762,SWEENY,SWEENY,TX,77480,SUBSTATION,IN SERVICE,BRAZORIA,48039,USA,29.055573452,-95.687249816,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,2,138.0,69.0,N,N
-11214220.8738,3765192.3642,68847,300766,UNKNOWN300766,ROBERT LEE,TX,76945,SUBSTATION,NOT AVAILABLE,COKE,48081,USA,32.0143342260001,-100.739060104,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/22 00:00:00+00,IMAGERY,2017/03/22 00:00:00+00,2,345.0,69.0,Y,Y
-11040746.813,4040385.6288,68848,300767,UNKNOWN300767,OKLAUNION,TX,76384,SUBSTATION,IN SERVICE,WILBARGER,48487,USA,34.0862235660001,-99.180716102,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/12 00:00:00+00,IMAGERY,2017/04/12 00:00:00+00,2,345.0,138.0,N,N
-10461062.2917,3489801.3439,68849,300768,UNKNOWN300768,PORT ARTHUR,TX,77640,SUBSTATION,NOT AVAILABLE,JEFFERSON,48245,USA,29.892984045,-93.973321448,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,0,-999999.0,-999999.0,N,N
-10795277.2315,3830954.5184,68851,300770,UNKNOWN300770,MIDLOTHIAN,TX,76065,SUBSTATION,NOT AVAILABLE,ELLIS,48139,USA,32.513868748,-96.975625334,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,2,138.0,-999999.0,Y,N
-11158249.428,4248330.977,68852,300771,UNKNOWN300771,BRISCOE,TX,79011,SUBSTATION,NOT AVAILABLE,WHEELER,48483,USA,35.6190640250001,-100.236260052,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,0,69.0,-999999.0,Y,N
-10569985.548,3601838.686,68854,300773,UNKNOWN300773,LIVINGSTON,TX,77351,SUBSTATION,IN SERVICE,POLK,48373,USA,30.7616908680001,-94.951795707,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/09/08 00:00:00+00,IMAGERY,2015/09/08 00:00:00+00,2,138.0,69.0,Y,Y
-10879580.1601,3807741.862,68855,300774,UNKNOWN300774,GRANBURY,TX,76048,SUBSTATION,IN SERVICE,HOOD,48221,USA,32.3378576690001,-97.7329314259999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/26 00:00:00+00,IMAGERY,2017/04/26 00:00:00+00,4,345.0,69.0,N,N
-10910284.6046,3027552.3583,68857,300776,WESLACO,WESLACO,TX,78599,SUBSTATION,IN SERVICE,HIDALGO,48215,USA,26.2296529380001,-98.008754144,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/03/06 00:00:00+00,IMAGERY,2017/03/06 00:00:00+00,6,138.0,69.0,N,N
-10785802.5558,3671052.1224,68858,300777,UNKNOWN300777,MARLIN,TX,76661,SUBSTATION,NOT AVAILABLE,FALLS,48145,USA,31.2944784800001,-96.890512874,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/01/04 00:00:00+00,IMAGERY/OTHER,2018/01/04 00:00:00+00,0,69.0,-999999.0,Y,N
-10852715.9588,3435308.4116,68860,300779,UNKNOWN300779,COST,TX,78629,SUBSTATION,NOT AVAILABLE,GONZALES,48177,USA,29.4676913920001,-97.4916062,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,0,345.0,13.8,Y,Y
-10556444.7282,3826984.8524,68864,300783,UNKNOWN300783,LONGVIEW,TX,75604,SUBSTATION,NOT AVAILABLE,GREGG,48183,USA,32.48379292,-94.830156453,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,0,69.0,-999999.0,Y,N
-10846342.4555,3519238.7709,68865,300784,BLUEBONNET,WYLDWOOD,TX,78612,SUBSTATION,IN SERVICE,BASTROP,48021,USA,30.1219790660001,-97.434352046,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017/05/03 00:00:00+00,IMAGERY,2017/05/03 00:00:00+00,2,138.0,69.0,N,N
-10704998.3696,3911184.8096,68867,300786,UNKNOWN300786,GREENVILLE,TX,75402,SUBSTATION,IN SERVICE,HUNT,48231,USA,33.1195636260001,-96.1646365189999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/07/03 00:00:00+00,UNVERIFIED,2018/07/03 00:00:00+00,2,-999999.0,-999999.0,N,N
-10569101.14,3423971.3565,68869,300788,APACHE,TEXAS CITY,TX,77590,SUBSTATION,IN SERVICE,GALVESTON,48167,USA,29.3789851870001,-94.9438509349999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2017/05/08 00:00:00+00,IMAGERY,2017/05/08 00:00:00+00,4,138.0,69.0,N,N
-10737025.1118,3847951.3535,68872,300791,CRANDALL,CRANDALL,TX,75114,SUBSTATION,IN SERVICE,KAUFMAN,48257,USA,32.6425299750001,-96.4523376389999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016/08/25 00:00:00+00,IMAGERY/OTHER,2016/08/25 00:00:00+00,2,138.0,69.0,N,N
-10977619.2278,4041840.3234,68873,300792,UNKNOWN300792,BURKBURNETT,TX,76354,SUBSTATION,NOT AVAILABLE,WICHITA,48485,USA,34.097045516,-98.613631356,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015/08/14 00:00:00+00,IMAGERY,2015/08/14 00:00:00+00,2,345.0,69.0,Y,Y
-10639137.1794,3480764.1025,68875,300794,ADDICKS,HOUSTON,TX,77043,SUBSTATION,IN SERVICE,HARRIS,48201,USA,29.822577041,-95.5729953809999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2016/01/26 00:00:00+00,IMAGERY,2016/01/26 00:00:00+00,8,345.0,69.0,N,N
-10731535.1127,3733176.1593,68877,300796,UNKNOWN300796,WORTHAM,TX,76693,SUBSTATION,IN SERVICE,FREESTONE,48161,USA,31.7701442270001,-96.403020138,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2018/09/24 00:00:00+00,UNVERIFIED,2018/09/24 00:00:00+00,2,-999999.0,-999999.0,N,N
-11425434.0439,3760036.5402,68878,300797,UNKNOWN300797,GOLDSMITH,TX,79741,SUBSTATION,NOT AVAILABLE,ECTOR,48135,USA,31.975054137,-102.636420293,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/04/10 00:00:00+00,IMAGERY,2017/04/10 00:00:00+00,2,345.0,69.0,Y,Y
-10813600.7745,3448945.2376,68879,300798,UNKNOWN300798,MOULTON,TX,77975,SUBSTATION,IN SERVICE,LAVACA,48285,USA,29.574289306,-97.140228521,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2015/06/11 00:00:00+00,IMAGERY,2015/06/11 00:00:00+00,1,345.0,69.0,Y,Y
-10675264.2911,3378087.025,68885,300804,UNKNOWN300804,VAN VLECK,TX,77482,SUBSTATION,NOT AVAILABLE,MATAGORDA,48321,USA,29.0191766950001,-95.897530747,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017/12/22 00:00:00+00,IMAGERY/OTHER,2017/12/22 00:00:00+00,1,69.0,-999999.0,Y,N
